Wall time,Step,Value
1704808613.8387585,11,0.007474471814930439
1704808631.879265,12,0.0073681483045220375
1704808649.8004365,13,0.007373097352683544
1704808668.3349967,14,0.007607324980199337
1704808686.577637,15,0.007441638503223658
1704808705.0296652,16,0.007270911242812872
1704808724.1978114,17,0.007339156232774258
1704808742.6426005,18,0.0071923439390957355
1704808896.926711,0,0.8440180420875549
1704808917.2135067,1,0.5716637969017029
1704808935.7384734,2,0.3027082681655884
1704808954.0913773,3,0.14982374012470245
1704808971.944909,4,0.08646363019943237
1704808991.6846347,5,0.055046528577804565
1704809011.2103271,6,0.03805757313966751
1704809030.9326468,7,0.029085958376526833
1704809050.93027,8,0.02618183195590973
1704809070.154567,9,0.021366659551858902
1704809089.1812773,10,0.01987173594534397
1704809108.431436,11,0.017961613833904266
1704809127.3232381,12,0.016222387552261353
1704809146.807437,13,0.016065672039985657
1704809166.7497144,14,0.014484426937997341
1704809186.6012537,15,0.013579494319856167
1704809205.7164102,16,0.012945183552801609
1704809225.311727,17,0.012403726577758789
1704809244.6556683,18,0.012091068550944328
1704809264.3583038,19,0.011911873705685139
1704809283.7617664,20,0.012031414546072483
1704809302.5965147,21,0.011689390055835247
1704809322.7580683,22,0.011644707061350346
1704809342.0339267,23,0.011086049489676952
1704809362.1423244,24,0.011509873904287815
1704809381.8357205,25,0.010685667395591736
1704809401.550643,26,0.011070406064391136
1704809421.0574982,27,0.010738649405539036
1704809439.7250764,28,0.011015086434781551
1704809457.6899762,29,0.010845265351235867
1704809476.661332,30,0.010445831343531609
1704809496.25696,31,0.009782007895410061
1704809515.323978,32,0.01029202900826931
1704809534.8993804,33,0.010164196603000164
1704809554.2670891,34,0.009843491017818451
1704809573.8593743,35,0.010587004944682121
1704809593.7093925,36,0.01015036553144455
1704809612.560141,37,0.010064002126455307
1704809632.5434167,38,0.010275822132825851
1704809652.3635602,39,0.01047313492745161
1704809670.9010518,40,0.010551493614912033
1704809689.6986551,41,0.010705978609621525
1704809708.5261178,42,0.010189353488385677
1704809727.6229737,43,0.010605058632791042
1704809747.393255,44,0.010469449684023857
1704809767.3974636,45,0.010296371765434742
1704809787.210672,46,0.009849995374679565
1704809805.3371842,47,0.009626842103898525
1704809824.729645,48,0.009547853842377663
1704809843.4553828,49,0.009437769651412964
1704809863.1719408,50,0.00944377202540636
1704809882.877804,51,0.009316083043813705
1704809902.2930796,52,0.009845703840255737
1704809920.6330993,53,0.009275979362428188
1704809940.93508,54,0.009165395051240921
1704809959.1002498,55,0.008814250119030476
1704809978.6544046,56,0.008975742384791374
1704809997.269461,57,0.009458526037633419
1704810016.803905,58,0.008974202908575535
1704810035.1847043,59,0.008687497116625309
1704810055.134697,60,0.008766639977693558
1704810074.1659477,61,0.009064767509698868
1704810093.7735937,62,0.008901930414140224
1704810112.4549668,63,0.008767925202846527
1704810131.0529194,64,0.00861483532935381
1704810150.907133,65,0.008762355893850327
1704810169.6686113,66,0.008727711625397205
1704810188.0911834,67,0.008817940019071102
1704810206.3646038,68,0.008755776099860668
1704810225.2506704,69,0.008656146004796028
1704810245.4182158,70,0.008864471688866615
1704810263.6057987,71,0.008546831086277962
1704810281.7522016,72,0.008583766408264637
1704810301.6518757,73,0.008628834038972855
1704810321.1647677,74,0.008347474969923496
1704810339.891517,75,0.008618674241006374
1704810358.4805791,76,0.008498188108205795
1704810376.8760731,77,0.00844949297606945
1704810396.6399987,78,0.008018183521926403
1704810414.7885177,79,0.007874008268117905
1704810433.3121283,80,0.008162648417055607
1704810451.7431662,81,0.008213970810174942
1704810470.5695636,82,0.008176028728485107
1704810490.4726431,83,0.008061893284320831
1704810509.8904743,84,0.008120104670524597
1704810528.3012893,85,0.008173906244337559
1704810546.6444244,86,0.007506833411753178
1704810565.2759953,87,0.007902609184384346
1704810584.1277385,88,0.00794726051390171
1704810601.920658,89,0.008328993804752827
1704810620.9035778,90,0.008051835931837559
1704810639.1509953,91,0.007738905493170023
1704810657.6306026,92,0.0077996207401156425
1704810676.1559353,93,0.007766546215862036
1704810694.4270155,94,0.007628635503351688
1704810713.6916134,95,0.007875819690525532
1704810732.7383213,96,0.008246172219514847
1704810752.7609656,97,0.007661407347768545
1704810771.9085696,98,0.007754643447697163
1704810790.7077742,99,0.0077816154807806015
1704810808.8279026,100,0.0077924588695168495
1704810827.1692684,101,0.007615154143422842
1704810846.7251785,102,0.007738608401268721
1704810864.935406,103,0.007682012859731913
1704810883.1924381,104,0.007907203398644924
1704810901.6626396,105,0.007277738302946091
1704810919.5672953,106,0.007669487036764622
1704810937.808228,107,0.007468316704034805
1704810956.6636221,108,0.007481980603188276
1704810975.130908,109,0.007561992388218641
1704810993.5085886,110,0.007425340358167887
1704811012.2896597,111,0.007493100129067898
1704811030.9132688,112,0.0075716604478657246
1704811049.4150994,113,0.007453578524291515
1704811067.9096062,114,0.007378153968602419
1704811086.4867501,115,0.007382215466350317
1704811105.2266173,116,0.007456617429852486
1704811123.991879,117,0.007580480072647333
1704811142.782668,118,0.007342132739722729
1704811161.2659118,119,0.007417446468025446
1704811179.3649187,120,0.007281098980456591
1704811198.0841217,121,0.007346803788095713
1704811216.416822,122,0.007270702160894871
1704811235.8394628,123,0.0072148642502725124
1704811254.2472901,124,0.007654762826859951
1704811272.677269,125,0.007036672905087471
1704811291.7202682,126,0.007410213816910982
1704811310.2759016,127,0.007201166357845068
1704811329.0538995,128,0.00738267507404089
1704811347.7003503,129,0.007237149868160486
1704811366.2032056,130,0.006899085361510515
1704811384.6082587,131,0.00706821121275425
1704811402.8614562,132,0.007244765758514404
1704811421.8765454,133,0.007131281774491072
1704811440.2914333,134,0.007237867917865515
1704811458.9571772,135,0.007209899369627237
1704811477.3653944,136,0.007214609999209642
1704811495.7820852,137,0.00721615320071578
1704811514.4062314,138,0.0070398165844380856
1704811533.0865006,139,0.007024815771728754
1704811551.4054935,140,0.006976830307394266
1704811570.0320222,141,0.006898419465869665
1704811588.817137,142,0.007250028196722269
1704811607.3059893,143,0.007090699393302202
1704811625.8333418,144,0.007021969184279442
1704811644.394329,145,0.007080040406435728
1704811662.89723,146,0.0070436131209135056
1704811680.995039,147,0.007039597257971764
1704811699.1467683,148,0.007179585751146078
1704811717.7303479,149,0.007361229509115219
