Wall time,Step,Value
1704814910.749748,53,0.003626172197982669
1704814929.535224,54,0.0033931920770555735
1704814949.5773113,55,0.003398660570383072
1704814969.4278023,56,0.0035713855177164078
1704814989.4489799,57,0.003491828450933099
1704815008.9243934,58,0.003379515837877989
1704815028.8626804,59,0.0034260752145200968
1704815046.8992121,60,0.003356240689754486
1704815067.8381526,61,0.0034193212632089853
1704815087.7932365,62,0.003510680515319109
1704815106.7418675,63,0.0031983365770429373
1704815125.3386524,64,0.0035059822257608175
1704815143.8774736,65,0.003365798620507121
1704815163.1093776,66,0.003471655072644353
1704815181.865664,67,0.0032984500285238028
1704815201.674478,68,0.0033867713063955307
1704815220.3599584,69,0.00333768199197948
1704815240.5217798,70,0.003129364689812064
1704815260.5877442,71,0.003066477831453085
1704815278.7561598,72,0.003092871280387044
1704815297.4801354,73,0.003209042130038142
1704815316.0508919,74,0.00314827891997993
1704815335.1024835,75,0.003043712582439184
1704815355.3691728,76,0.0031950657721608877
1704815373.9363523,77,0.00314316526055336
1704815393.8797545,78,0.0031684746500104666
1704815412.7206657,79,0.0030719712376594543
1704815432.9202836,80,0.0030900684650987387
1704815452.6427617,81,0.0031598384957760572
1704815471.2059026,82,0.002958790399134159
1704815490.2132893,83,0.003134793834760785
1704815508.728955,84,0.003242222126573324
1704815527.0478501,85,0.0029500345699489117
1704815546.0024362,86,0.0030016887467354536
1704815564.2555954,87,0.0030919541604816914
1704815583.7816048,88,0.0030070811044424772
1704815602.5376086,89,0.0029297363944351673
1704815621.3860466,90,0.003042978933081031
1704815640.3516765,91,0.0029876583721488714
1704815658.854246,92,0.002994169946759939
1704815677.3908725,93,0.003126409836113453
1704815696.2562256,94,0.003038657596334815
1704815715.312629,95,0.0031036813743412495
1704815734.0188181,96,0.0030215031001716852
1704815752.593909,97,0.0031220526434481144
1704815772.2739427,98,0.0030670335981994867
1704815790.827325,99,0.00291866110637784
1704815810.4381146,100,0.0029313378036022186
1704815830.4522004,101,0.0028693368658423424
1704815848.9189303,102,0.002879851497709751
1704815867.6874247,103,0.0029238478746265173
1704815886.771285,104,0.002922919811680913
1704815905.5721216,105,0.003001970937475562
1704815923.619254,106,0.0029515556525439024
1704815942.055303,107,0.00300315348431468
1704815960.641223,108,0.003094074781984091
1704815978.9784243,109,0.002926162676885724
1704815997.5503135,110,0.002980949589982629
1704816016.5525901,111,0.0030147351790219545
1704816035.3506474,112,0.003090128768235445
1704816055.0986786,113,0.0028755823150277138
1704816075.3435717,114,0.002968653803691268
1704816095.5312853,115,0.002932281233370304
1704816114.0245426,116,0.0028509655967354774
1704816132.7956288,117,0.0029057494830340147
1704816151.4184241,118,0.002870988566428423
1704816171.173029,119,0.0028871421236544847
1704816191.085668,120,0.002835142659023404
1704816209.7308686,121,0.0027915278915315866
1704816229.577885,122,0.0028892268892377615
1704816248.239085,123,0.0027810977771878242
1704816267.006939,124,0.002891640178859234
1704816285.0975645,125,0.002890639705583453
1704816303.8994603,126,0.0027878081891685724
1704816322.5835783,127,0.0028457320295274258
1704816341.5740674,128,0.0027924124151468277
1704816361.0509582,129,0.0027814465574920177
1704816380.960611,130,0.00278333923779428
1704816401.0315194,131,0.0028535467572510242
1704816419.8116188,132,0.002897422295063734
1704816438.0412877,133,0.002821949776262045
1704816456.3235724,134,0.002909281523898244
1704816474.846093,135,0.0028792519588023424
1704816493.2789276,136,0.002767107216641307
1704816511.977161,137,0.002868414158001542
1704816530.603153,138,0.0028432714752852917
1704816551.019445,139,0.002762192627415061
1704816569.7444172,140,0.0027858333196491003
1704816589.2279425,141,0.002822563285008073
1704816607.7096694,142,0.0027746441774070263
1704816626.2850573,143,0.002844015136361122
1704816645.768065,144,0.002838178537786007
1704816665.9224987,145,0.002852831734344363
1704816686.2016752,146,0.002736954251304269
1704816705.921157,147,0.002774749416857958
1704816725.9102428,148,0.0029372822027653456
1704816745.7365203,149,0.002770338673144579
